source,target,occurences
246806,10.1007/JHEP04(2014)031,715
246806,10.1103/PhysRevLett.109.211803,715
246806,10.1016/j.physletb.2015.11.042,715
246806,10.1140/epjc/s10052-016-4418-9,715
246806,10.1007/JHEP04(2015)116,715
246806,10.1007/JHEP12(2012)086,715
246806,10.1103/PhysRevLett.111.232002,715
246806,10.1140/epjc/s10052-015-3644-x,715
246806,10.7892/boris.58391,715
246806,10.1016/j.physletb.2012.11.071 ,715
246806,arXiv:1410.8857,715
246806,10.1088/1367-2630/15/4/043007,715
246806,10.1103/PhysRevLett.114.142001,715
246806,10.1007/JHEP06(2015)121,715
246806,10.1007/JHEP09(2014)176,715
246806,10.1007/JHEP03(2015)041,715
246806,10.1007/JHEP01(2016)064,715
246806,10.1103/PhysRevLett.109.032001,715
246806,10.1088/1748-0221/11/05/P05013,715
246806,10.1007/JHEP02(2016)062,715
246806,10.1103/PhysRevD.90.052004.,715
246806,10.1140/epjc/s10052-015-3769-y,715
246806,10.1016/j.physletb.2015.12.020,715
246806,10.1140/epjc/s10052-016-4292-5,715
246806,10.1016/j.physletb.2015.02.051.,715
246806,10.3204/PUBDB-2017-02244,715
246806,10.1088/1748-0221/7/09/P09001,715
246806,10.1007/JHEP02(2016)145,715
246806,10.1103/PhysRevLett.113.212004,715
246806,10.1016/j.physletb.2016.11.005,715
246806,10.1016/j.physletb.2014.09.008,715
246806,10.1016/j.physletb.2013.10.017,715
246806,10.1016/j.physletb.2016.08.020,715
246806,10.1140/epjc/s10052-012-1926-0,715
246806,10.1016/j.physletb.2011.11.059,715
246806,10.18154/RWTH-2017-08399,715
246806,10.1016/j.physletb.2012.09.020,715
246806,10.1007/JHEP01(2016)032,715
246806,10.1103/PhysRevD.85.072004,715
246806,10.1103/PhysRevD.86.072006,715
246806,10.1140/epjc/s10052-012-2174-z,715
246806,10.1016/j.physletb.2014.03.015,715
246806,10.1103/PhysRevLett.108.261802,715
246806,10.1007/JHEP10(2015)134,715
246806,10.18154/RWTH-2016-08934,715
246806,10.1016/j.physletb.2015.03.054.,715
246806,10.1140/epjc/s10052-014-3130-x,715
246806,10.1016/j.physletb.2016.08.055,715
246806,10.1016/j.physletb.2016.08.042,715
246806,10.1103/PhysRevD.93.032009,715
246806,10.1007/JHEP12(2012)072,715
246806,10.1016/j.physletb.2015.03.054,715
246806,10.1007/JHEP10(2015)121,715
246806,10.3204/PUBDB-2017-10146,715
246806,10.1140/epjc/s10052-016-4120-y,715
246806,10.1088/1748-0221/10/09/P09018,715
246806,10.1103/PhysRevD.85.032009,715
246806,arXiv:1409.6064,715
246806,10.1016/j.physletb.2015.09.050,715
246806,10.1140/epjc/s10052-016-4293-4,715
246806,10.3204/PUBDB-2017-06165,715
246806,10.1007/JHEP01(2015)049,715
246806,10.1016/j.physletb.2013.08.026.,715
246806,10.1007/JHEP08(2015)138,715
246806,10.17182/hepdata.57597,715
246806,10.1016/j.physletb.2012.09.031,715
246806,10.5167/uzh-108362,715
246806,10.1016/j.physletb.2016.04.061,715
246806,10.1016/j.physletb.2011.12.055,715
246806,10.1016/j.physletb.2016.04.050,715
246806,10.1007/JHEP10(2016)006,715
246806,10.1103/PhysRevLett.114.142001,715
246806,10.3204/PUBDB-2017-12055,715
246806,10.1007/JHEP11(2012)138,715
246806,10.1007/JHEP10(2015)150,715
246806,10.1140/epjc/s10052-014-2895-2,715
246806,10.1140/epjc/s10052-015-3823-9,715
246806,10.1007/JHEP08(2016)009,715
246806,10.1103/PhysRevD.86.072006,715
246806,10.1007/JHEP07(2015)157,715
246806,10.1140/epjc/s10052-016-4580-0,715
246806,10.1007/JHEP09(2016)175,715
246806,10.1016/j.physletb.2014.11.042,715
246806,10.1007/JHEP03(2015)088,715
246806,10.1140/epjc/s10052-015-3823-9,715
246806,10.1103/PhysRevD.88.112003,715
246806,10.1103/PhysRevD.86.072004,715
246806,10.1016/j.physletb.2014.10.065,715
246806,10.1007/JHEP10(2014)096,715
246806,10.1007/JHEP02(2014)107,715
246806,10.3204/PUBDB-2017-00940,715
246806,10.1103/PhysRevD.85.012006,715
246806,10.1103/PhysRevD.91.072007.,715
246806,10.1016/j.physletb.2015.07.069,715
246806,10.1103/PhysRevLett.109.211802,715
246806,10.1016/j.physletb.2014.11.042.,715
246806,10.1140/epjc/s10052-016-4034-8,715
246806,10.1007/JHEP09(2014)103,715
246806,10.3204/PUBDB-2017-10139,715
246806,10.1007/JHEP09(2016)074,715
246806,10.1103/PhysRevD.92.012006,715
246806,10.1140/epjc/s10052-016-4335-y,715
246806,10.3204/PUBDB-2017-10144,715
246806,arXiv:1401.2831,715
246806,10.1103/PhysRevLett.110.011802,715
246806,10.1016/j.physletb.2016.05.064,715
246806,10.1103/PhysRevD.91.112011,715
246806,10.1007/JHEP11(2013)031,715
246806,10.1140/epjc/s10052-015-3543-1,715
246806,24972200,715
246806,10.1016/j.physletb.2016.06.023,715
246806,10.1007/JHEP06(2016)059,715
246806,10.1016/j.physletb.2016.05.033,715
246806,10.1016/j.physletb.2015.11.071,715
246806,10.1088/1748-0221/9/09/P09009,715
246806,10.1007/JHEP11(2014)088,715
246806,10.1140/epjc/s10052-015-3820-z,715
246806,10.1140/epjc/s10052-016-4149-y,715
246806,10.1103/PhysRevD.90.052008,715
246806,10.1140/epjc/s10052-016-3876-4,715
246806,10.1007/JHEP09(2015)108,715
246806,10.1007/JHEP07(2015)162,715
246806,10.1007/JHEP03(2016)041,715
246806,10.1007/JHEP04(2017)086,715
246806,10.1140/epjc/s10052-016-4110-0,715
246806,10.1007/jhep03(2017)113,715
246806,10.1016/j.physletb.2011.06.015,715
246806,10.1016/j.physletb.2011.12.056,715
246806,10.1016/j.physletb.2012.04.026.,715
246806,10.1140/epjc/s10052-017-4624-0,715
246806,10.1007/jhep10(2015)150,715
246806,10.1007/JHEP09(2016)051,715
246806,10.1140/epjc/s10052-015-3769-y,715
246806,10.1140/epjc/s10052-017-4644-9,715
246806,10.1140/epjc/s10052-012-2215-7,715
246806,10.1016/j.physletb.2012.06.061,715
246806,10.1140/epjc/s10052-012-2211-y,715
246806,10.1103/PhysRevLett.116.141103,715
246806,10.1007/JHEP08(2016)159,715
246806,10.1016/j.physletb.2012.11.040.,715
246806,10.1007/JHEP08(2015)148,715
246806,10.1016/j.physletb.2013.01.042,715
246806,10.3204/PUBDB-2016-04906,715
246806,10.1016/j.physletb.2011.12.057,715
246806,10.1016/j.physletb.2016.09.040,715
246806,10.1016/j.physletb.2016.09.040,715
246806,10.1016/j.physletb.2016.03.039,715
246806,10.1016/j.physletb.2012.09.017,715
246806,10.1007/JHEP08(2015)105,715
246806,10.1016/j.physletb.2015.12.017,715
246806,10.1007/JHEP08(2016)029,715
246806,10.1007/jhep02(2017)071,715
246806,10.1103/physrevd.94.032011.,715
246806,10.1007/JHEP09(2014)015,715
246806,10.1103/PhysRevLett.112.201802,715
246806,10.1088/1367-2630/18/9/093016,715
246806,10.1016/j.physletb.2016.04.050,715
246806,10.3204/PUBDB-2017-00971,715
246806,10.1140/epjc/s10052-016-4176-8,715
246806,10.1140/epjc/s10052-015-3325-9,715
246806,10.1007/JHEP09(2015)049,715
246806,10.1103/PhysRevLett.115.131801,715
246806,10.1016/j.physletb.2016.06.017,715
246806,10.1016/j.physletb.2016.06.004,715
246806,10.1016/j.physletb.2016.07.042,715
246806,10.1103/PhysRevLett.110.011802,715
246806,10.1103/PhysRevD.94.032003,715
246806,10.1007/JHEP09(2012)139,715
246806,10.1007/JHEP06(2016)093,715
246806,10.1103/PhysRevC.90.044906.,715
246806,10.1140/epjc/s10052-014-3233-4,715
246806,10.1103/PhysRevD.89.052004,715
246806,10.1016/j.physletb.2011.10.001,715
246806,10.1016/j.physletb.2017.09.066,715
246806,10.1140/epjc/s10052-015-3852-4,715
246806,10.1007/JHEP01(2015)020,715
246806,10.1140/epjc/s10052-014-3034-9,715
246806,10.1140/epjc/s10052-016-4083-z,715
246806,10.1007/JHEP06(2015)116,715
246806,25814838,715
246806,10.1016/j.physletb.2013.12.029,715
246806,10.3847/2041-8213/aa9aed,715
246806,10.1007/JHEP08(2015)105,715
246806,10.1007/JHEP05(2016)160,715
246806,10.1016/j.physletb.2014.10.002,715
246806,10.1016/j.physletb.2016.01.010,715
246806,10.1016/j.physletb.2012.06.055,715
246806,10.1140/epjc/s10052-016-4184-8,715
246806,10.1007/JHEP06(2016)067,715
246806,10.1007/JHEP09(2016)029,715
246806,28316491,715
246806,10.1140/epjc/s10052-015-3518-2,715
246806,10.7892/boris.68689,715
246806,10.1140/epjc/s10052-014-3190-y,715
246806,10.1140/epjc/s10052-016-4067-z,715
246806,10.1016/j.physletb.2013.12.010,715
246806,10.1103/PhysRevD.92.012010,715
246806,10.1140/epjc/s10052-014-3023-z,715
246806,10.1007/jhep09(2012)070,715
246806,10.1007/JHEP04(2012)069,715
246806,10.1103/PhysRevC.93.034914,715
246806,10.1103/PhysRevLett.109.211803,715
246806,10.1007/JHEP04(2013)075,715
246806,10.1007/JHEP10(2015)054,715
246806,10.1103/PhysRevD.89.032002,715
246806,10.1103/PhysRevD.90.052005.,715
246806,10.1016/j.physletb.2012.02.004,715
246806,10.1088/1475-7516/2014/08/019,715
246806,10.1016/j.physletb.2016.07.030,715
246806,10.3204/PUBDB-2018-00372,715
246806,10.1007/JHEP06(2013)033,715
246806,10.1103/PhysRevLett.114.072302,715
246806,10.1016/j.physletb.2013.01.041 ,715
246806,10.1016/j.physletb.2015.09.051,715
246806,10.1103/PhysRevD.92.112007,715
246806,10.1016/j.physletb.2016.07.042,715
246806,10.7892/boris.68712,715
246806,10.7892/boris.99980,715
246806,10.1007/JHEP08(2016)139,715
246806,10.1007/jhep07(2012)167,715
246806,10.1007/JHEP04(2016)005,715
246806,10.3204/PUBDB-2016-04909,715
246806,10.3204/PUBDB-2017-02246,715
246806,10.1007/JHEP04(2016)023,715
246806,10.1007/JHEP11(2016)110,715
246806,10.1103/PhysRevLett.108.261804,715
246806,10.1088/1748-0221/9/08/P08009,715
246806,10.1140/epjc/s10052-015-3474-x,715
246806,10.1007/JHEP08(2016)104,715
246806,10.1103/PhysRevD.92.112001,715
246806,10.1140/epjc/s10052-016-4065-1,715
246806,10.1103/PhysRevD.93.012002,715
246806,10.1140/epjp/i2012-12087-9,715
246806,10.1088/1748-0221/7/01/P01013,715
246806,10.3204/PUBDB-2018-00508,715
246806,10.1140/epjc/s10052-012-2001-6,715
246806,26230783,715
246806,10.1140/epjc/s10052-012-2151-6,715
246806,10.1007/JHEP03(2016)125,715
246806,10.1140/epjc/s10052-016-4110-0,715
246806,10.1007/JHEP04(2015)116,715
246806,10.1016/j.physletb.2012.05.003,715
246806,10.1007/JHEP09(2016)173,715
246806,10.1140/epjc/s10052-016-4203-9,715
246806,10.1007/JHEP09(2016)001,715
246806,10.1007/JHEP12(2012)124,715
246806,10.1103/PhysRevD.91.052005,715
246806,10.1088/1748-0221/11/06/P06008,715
246806,10.1016/j.physletb.2016.11.035,715
246806,10.1103/PhysRevD.92.032004,715
246806,10.1007/jhep12(2015)055,715
246806,10.7892/boris.58395,715
246806,10.1088/1748-0221/9/07/P07024,715
246806,10.1103/PhysRevD.85.092014,715
246806,10.1140/epjc/s10052-014-2883-6,715
246806,10.1016/j.physletb.2012.06.055,715
246806,10.1007/JHEP11(2015)211,715
246806,10.1140/epjc/s10052-016-4325-0,715
246806,10.1016/j.physletb.2016.03.017,715
246806,10.7892/boris.100032,715
246806,10.3204/PUBDB-2017-01418,715
246806,10.1016/j.physletb.2016.10.014,715
246806,10.1007/jhep01(2017)117,715
246806,10.1103/PhysRevLett.114.191803,715
246806,10.1016/j.physletb.2016.04.005,715
246806,10.1016/j.physletb.2016.01.032,715
246806,10.1007/jhep11(2012)033,715
246806,10.1016/j.physletb.2014.09.020,715
246806,10.1140/epjc/s10052-014-3195-6,715
246806,10.1016/j.physletb.2016.10.042,715
246806,10.1007/JHEP05(2015)061,715
246806,10.1007/JHEP01(2015)069,715
246806,10.1140/epjc/s10052-013-2676-3.,715
246806,10.1007/JHEP02(2016)110,715
246806,10.1103/PhysRevD.90.112016,715
246806,10.1016/j.physletb.2012.08.011,715
246806,10.1140/epjc/s10052-012-2043-9,715
246806,10.1103/PhysRevLett.108.181802,715
246806,10.1103/PhysRevD.92.012010,715
246806,10.1140/epjc/s10052-016-4206-6,715
246806,10.1103/PhysRevLett.114.121801.,715
246806,10.1016/j.physletb.2015.12.039,715
246806,10.1140/epjc/s10052-015-3542-2,715
246806,10.1140/epjc/s10052-015-3436-3,715
246806,10.1103/PhysRevLett.115.262001,715
246806,10.1103/PhysRevD.92.012006,715
246806,10.1103/PhysRevLett.109.071801,715
246806,10.1007/JHEP10(2015)179,715
246806,10.1016/j.physletb.2015.03.017,715
246806,10.1140/epjc/s10052-017-4756-2,715
246806,10.1140/epjc/s10052-016-3910-6,715
246806,10.7892/boris.58438,715
246806,10.1140/epjc/s10052-013-2301-5 ,715
246806,10.1103/PhysRevD.85.012005.,715
246806,10.3204/PUBDB-2017-13880,715
246806,10.1140/epjc/s10052-016-4205-7,715
246806,10.1103/PhysRevD.86.091103.,715
246806,10.1140/epjc/s10052-016-4041-9,715
246806,10.1140/epjc/s10052-016-4002-3,715
246806,10.1016/j.physletb.2016.05.044,715
246806,10.1140/epjc/s10052-015-3544-0,715
246806,10.1016/j.physletb.2016.04.005,715
246806,10.1140/epjc/s10052-012-1993-2,715
246806,PMC5399283,715
246806,10.1103/PhysRevD.92.052002/apsxml,715
246806,24580439,715
246806,10.1016/j.physletb.2012.02.044,715
246806,10.1140/epjc/s10052-017-4700-5,715
246806,25768755,715
246806,10.1007/JHEP02(2016)122,715
246806,10.1016/j.physletb.2016.06.017,715
246806,10.7892/boris.18115,715
246806,10.1016/j.physletb.2012.10.069.,715
246806,10.1140/epjc/s10052-016-4034-8,715
246806,10.1016/j.physletb.2013.08.010,715
246806,10.1016/j.physletb.2011.03.033,715
246806,10.1007/JHEP10(2014)141,715
246806,10.1103/PhysRevD.90.112005,715
246806,10.1016/j.physletb.2016.07.030,715
246806,10.1007/jhep05(2012)059,715
246806,10.1007/JHEP06(2016)081,715
246806,10.1007/JHEP08(2015)105,715
246806,10.1007/JHEP07(2015)162,715
246806,10.1016/j.physletb.2014.08.039,715
246806,10.1016/j.physletb.2015.07.079,715
246806,10.1140/epjc/s10052-016-4344-x,715
246806,10.1103/PhysRevC.92.044915,715
246806,10.1016/j.physletb.2016.02.055,715
246806,10.1007/JHEP11(2014)104,715
246806,10.1016/j.physletb.2015.12.048,715
246806,10.1016/j.physletb.2016.11.005,715
246806,10.1016/j.physletb.2014.11.049,715
246806,10.1103/PhysRevLett.117.111802,715
246806,10.1016/j.physletb.2016.08.019,715
246806,10.1016/j.physletb.2016.07.065,715
246806,10.1016/j.nuclphysb.2016.04.032,715
246806,10.1140/epjc/s10052-013-2305-1,715
246806,10.1016/j.physletb.2016.02.056,715
246806,10.1103/PhysRevLett.119.191803,715
246806,10.1103/PhysRevLett.109.012001.,715
246806,10.1007/JHEP02(2017)071,715
246806,10.1007/JHEP12(2015)061,715
246806,10.1140/epjc/s10052-015-3372-2,715
246806,10.1140/epjc/s10052-012-1909-1,715
246806,25814841,715
246806,10.1016/j.physletb.2013.01.042.,715
246806,10.1007/JHEP01(2017)099,715
246806,10.1103/PhysRevD.92.092001/apsxml,715
246806,10.1103/PhysRevLett.114.221802,715
246806,10.1016/j.physletb.2016.02.015,715
246806,10.3204/PUBDB-2017-10163,715
246806,10.3204/PUBDB-2018-00513,715
246806,10.1103/PhysRevLett.109.261803,715
246806,10.1103/PhysRevLett.114.231801.,715
246806,arXiv:1606.02181,715
246806,10.1007/JHEP06(2016)067,715
246806,10.1016/j.physletb.2013.04.036,715
246806,10.1140/epjc/s10052-016-4041-9,715
246806,10.1103/PhysRevD.87.052002,715
246806,10.1140/epjc/s10052-016-4126-5,715
246806,10.1103/PhysRevD.85.112006,715
246806,10.1103/PhysRevD.91.012006,715
246806,10.1140/epjc/s10052-011-1849-1,715
246806,10.1007/JHEP06(2012)088,715
246806,10.1140/epjc/s10052-012-2039-5,715
246806,10.1140/epjc/s10052-017-4644-9,715
246806,10.3204/PUBDB-2018-00661,715
246806,arXiv:1504.04337,715
246806,10.3204/PUBDB-2017-12202,715
246806,10.3204/PUBDB-2017-00514,715
246806,10.1016/j.physletb.2012.10.061,715
246806,10.18154/RWTH-2016-08840,715
246806,10.1103/PhysRevD.87.015010,715
246806,10.1088/1367-2630/18/7/073021/pdf,715
246806,10.1140/epjc/s10052-016-3910-6,715
246806,10.1140/epjc/s10052-016-3978-z,715
246806,10.1103/PhysRevLett.109.211803,715
246806,10.1016/j.physletb.2012.01.076,715
246806,10.1140/epjc/s10052-016-4184-8,715
246806,10.1103/PhysRevD.87.112003,715
246806,10.1140/epjc/s10052-012-2157-0,715
246806,10.1140/epjc/s10052-017-4692-1,715
246806,10.1007/jhep05(2014)071,715
246806,10.1016/j.physletb.2012.08.010,715
246806,10.1016/j.physletb.2012.11.039,715
246806,10.1016/j.physletb.2012.02.045,715
246806,10.1103/PhysRevD.93.072007,715
246806,10.1088/1367-2630/15/9/093011.,715
246806,10.1103/PhysRevD.85.032004,715
246806,10.1140/epjc/s10052-015-3853-3,715
246806,10.1140/epjc/s10052-012-2173-0,715
246806,10.1016/j.physletb.2012.08.009,715
246806,25814842,715
246806,10.1016/j.physletb.2013.02.015 ,715
246806,10.17182/hepdata.68073,715
246806,10.1016/j.physletb.2016.12.005,715
246806,23003240,715
246806,10.17182/hepdata.57022,715
246806,10.3204/PUBDB-2017-12042,715
246806,10.1016/j.physletb.2015.07.023,715
246806,10.1016/j.physletb.2016.03.060,715
246806,10.1007/JHEP09(2016)001,715
246806,10.3204/PUBDB-2017-13490,715
246806,10.1103/PhysRevD.93.112015,715
246806,10.1007/JHEP07(2012)019,715
246806,10.1007/JHEP08(2014)103,715
246806,10.1103/PhysRevD.87.052004,715
246806,10.1007/jhep06(2012)088,715
246806,10.1016/j.physletb.2012.02.051,715
246806,10.1103/PhysRevLett.108.041804,715
246806,10.1016/j.physletb.2012.01.042,715
246806,10.1016/j.physletb.2016.11.035,715
246806,10.17182/hepdata.58002,715
246806,10.1016/j.physletb.2012.08.020,715
246806,10.1103/PhysRevD.97.023021,715
246806,10.1016/j.astropartphys.2016.01.001,715
246806,10.17182/hepdata.57899,715
246806,10.1140/epjc/s10052-012-1993-2,715
246806,10.1016/j.physletb.2012.03.083,715
246806,10.1007/JHEP08(2016)045,715
246806,10.1088/1367-2630/15/3/033038.,715
246806,10.1140/epjc/s10052-016-4395-z,715
246806,10.17182/hepdata.57981,715
246806,10.1140/epjc/s10052-017-4780-2,715
246806,10.1007/jhep07(2012)019,715
246806,10.1088/1748-0221/7/11/P11023,715
246806,10.1016/j.astropartphys.2014.12.005,715
246806,10.1140/epjc/s10052-016-4338-8,715
246806,10.1140/epjc/s10052-015-3471-0,715
246806,10.1088/1361-6382/aa9771,715
246806,10.1016/j.physletb.2012.06.055,715
246806,10.1007/jhep05(2015)061,715
246806,10.1007/JHEP04(2015)117,715
246806,10.1007/JHEP06(2015)100,715
246806,10.1016/j.physletb.2011.11.057,715
246806,10.1140/epjc/s10052-015-3820-z,715
246806,10.1016/j.physletb.2012.02.049,715
246806,10.1140/epjc/s10052-016-4286-3,715
246806,10.3204/PUBDB-2017-00516,715
246806,10.3204/PUBDB-2017-02297,715
246806,10.1016/j.nuclphysb.2012.07.009,715
246806,10.1103/PhysRevD.92.072004,715
246806,10.1007/JHEP06(2012)039,715
246806,10.1103/PhysRevLett.108.241802,715
246806,10.3204/PUBDB-2017-00512,715
246806,10.1140/epjc/s10052-016-4366-4,715
246806,10.1103/PhysRevD.94.032005,715
246806,10.1103/PhysRevC.90.024905,715
246806,10.3204/PUBDB-2017-00930,715
246806,10.1016/j.physletb.2014.09.054,715
246806,25955046,715
246806,10.1140/epjc/s10052-015-3628-x,715
246806,10.1103/PhysRevD.94.092003,715
246806,10.1103/PhysRevLett.117.182002,715
246806,10.1103/PhysRevC.92.034904,715
246806,10.1016/j.physletb.2016.02.047,715
246806,10.1016/j.physletb.2012.03.005,715
246806,10.1016/j.physletb.2015.07.023,715
246806,10.1103/PhysRevD.90.072010,715
246806,10.1007/jhep06(2012)039,715
246806,10.1140/epjc/s10052-015-3261-8.,715
246806,10.1103/PhysRevD.86.052005,715
246806,10.1140/epjc/s10052-017-4766-0,715
246806,10.1007/JHEP04(2015)117,715
246806,10.1007/JHEP08(2016)139,715
246806,10.1016/j.physletb.2016.08.055,715
246806,10.1007/JHEP09(2014)037,715
246806,10.1103/PhysRevD.92.032001,715
246806,10.1103/PhysRevLett.115.091801,715
246806,10.1007/JHEP10(2013)189,715
246806,10.1088/1748-0221/9/02/P02001,715
246806,10.1016/j.physletb.2015.07.079,715
246806,10.1140/epjc/s10052-016-4385-1,715
246806,10.5445/IR/1000072960,715
246806,10.1103/physrevd.93.112002.,715
246806,10.1016/j.physletb.2016.05.002,715
246806,10.1140/epjc/s10052-012-2083-1.,715
246806,10.3204/PUBDB-2017-13357,715
246806,10.1016/j.nuclphysb.2017.03.006,715
246806,10.1016/j.physletb.2016.08.052,715
246806,10.1007/JHEP03(2016)026,715
246806,10.7892/boris.58390,715
246806,10.1016/j.physletb.2012.02.054,715
246806,10.1103/PhysRevD.88.072001,715
246806,10.1007/JHEP07(2015)157,715
246806,10.1103/PhysRevLett.115.131801,715
246806,10.1140/epjc/s10052-015-3609-0,715
246806,27069414,715
246806,10.1016/j.physletb.2016.01.028,715
246806,10.1016/j.physletb.2016.02.056,715
246806,10.1140/epjc/s10052-014-3168-9,715
246806,10.1103/PhysRevLett.111.152301,715
246806,10.1007/JHEP11(2015)172,715
246806,10.1007/JHEP06(2016)093,715
246806,10.1140/epjc/s10052-017-4780-2,715
246806,10.1016/j.physletb.2016.02.015,715
246806,28949725,715
246806,10.1103/PhysRevD.90.112005,715
246806,10.1140/epjc/s10052-016-4418-9,715
246806,10.1103/PhysRevLett.115.031802/apsxml,715
246806,10.1016/j.physletb.2014.11.049.,715
246806,10.1016/j.physletb.2016.07.006,715
246806,10.1088/0067-0049/203/2/34,715
246806,10.7892/boris.87592,715
246806,10.1103/PhysRevD.94.032003,715
246806,10.1007/JHEP05(2014)068,715
246806,10.1016/j.physletb.2012.05.022,715
246806,10.1007/JHEP06(2014)008,715
246806,10.1016/j.physletb.2015.10.059,715
246806,10.1088/1367-2630/15/4/043009 ,715
246806,10.1103/PhysRevD.88.112006.,715
246806,10.1103/PhysRevD.93.092004,715
246806,10.1140/epja/i2014-14116-8,715
246806,10.1103/PhysRevD.86.032003,715
246806,10.1103/PhysRevD.86.014022,715
246806,arXiv:1407.5532,715
246806,10.1103/PhysRevLett.114.191803,715
246806,10.1140/epjc/s10052-015-3406-9,715
